peak	baseMean	log2FoldChange	lfcSE	pvalue	padj
Rps18	796.677028006528	0.309749437537673	0.169715543717961	0.0553227454333343	0.10621588524429
Xxylt1	68.2493627774183	-0.497921821457686	0.290664389133118	0.0553600496899057	0.1062693256278
Zfp882	7.04810571686243	-0.905690025478683	1.00225134265268	0.0553745164278361	0.106278916256743
Rad51ap1	7.39420870363319	-0.898849686789928	0.887091575581061	0.0554097375650568	0.106328330190675
Tmem255a	37.674930675143	-0.613977583560227	0.383823475293711	0.0554593339138267	0.106405307775853
Spop	1155.05306010691	-0.207999017156113	0.112337467521916	0.0555454023786647	0.106552223161261
Abcb10	73.6050280951205	-0.487453889542003	0.283520478480975	0.0555958273115536	0.10663072536152
Alg12	27.5030384239654	-0.636815522887479	0.405685421807643	0.0557235113348635	0.106857355468188
Ing3	92.219604220962	-0.478105037536403	0.277200553150784	0.0557949506945921	0.106976069826535
St3gal2	46.0828860974096	-0.571773064019133	0.348202109524238	0.0558097263436934	0.106986120435416
Grk2	944.972340188742	-0.203557676454766	0.11009679654599	0.0559594324744116	0.107236467081258
Bdh1	11.7776947442034	-0.779646457674768	0.580029390250366	0.055957324529932	0.107236467081258
Septin6	64.3041403497188	-0.473481838693574	0.274232219058052	0.0559897288096498	0.107276205685827
Hmga1b	87.2881760566793	0.493025533504745	0.288243681424018	0.056109157098209	0.107486678210328
Socs5	304.683424339013	0.311831394852264	0.171549829612704	0.0561312548939661	0.107510657521776
Fam76a	259.499597259643	-0.29431820692835	0.161546253096148	0.0564474566444083	0.10809784274122
Eno1	1491.06330226762	0.258875143842822	0.141218768581845	0.056471457801018	0.108125353940117
Ccnb2	18.0456518993371	-0.786657905719227	0.59444094321424	0.0565067443945187	0.108174460183434
Usp8	1294.59262954309	-0.217930905345719	0.118305526249097	0.0565370190792966	0.108213956695867
Spata2	101.736607462427	0.404257315657282	0.228632132830146	0.0565667800786213	0.108252456692068
Rab3gap1	302.145431180197	-0.298827120068233	0.164266400628922	0.0565803190125378	0.108259904511287
Hnrnph3	105.919497451181	0.409274368171816	0.232000350681306	0.0566916276251987	0.108454388886802
Hlcs	23.7871021783601	-0.742146264192413	0.528831422483273	0.0567630631942989	0.10857254050902
Galt	25.9301331928482	-0.675927296597622	0.448729687856021	0.0568724947254637	0.108763315577565
Polr2m	372.016241321699	0.298355183972605	0.164210080497914	0.056885132986286	0.108768949117755
Asb3	66.4534552971869	-0.499364178723659	0.294080197126743	0.056953800179766	0.108881694313004
Rpl15	696.436561179773	0.23301296396946	0.126959394992832	0.0570191695259485	0.108988097499607
Dnajb13	23.574884460193	-0.709897210840163	0.488491202134614	0.0570848456549265	0.10909505073903
Ubap1	626.716547781676	0.225768345128143	0.122961945691769	0.0571175062259944	0.109138882150197
Mamld1	2.09250760264601	0.849794703546287	1.23782486770709	0.0571848030250441	0.109248869517713
Exog	18.0965910452495	-0.732572493725078	0.517880931420413	0.0572270430571908	0.109310957819199
Slit1	2.70709523577593	-0.886226061636434	1.09358669856218	0.0572658989114476	0.109366561876151
Prpf4b	991.232025303982	0.246611694786795	0.134763291135188	0.0572952946661108	0.109404083162004
Idh3a	205.768846105367	0.31145311408525	0.17224916967935	0.0573496250107277	0.109489195622727
Txnrd3	26.4795531227192	0.683976371211298	0.459217583857118	0.0573884446090794	0.109527947861349
Nsdhl	92.0446539467942	-0.449791333002438	0.259708594959586	0.0573894433634585	0.109527947861349
Stam	266.918738589396	0.31006876384623	0.17147278079402	0.0574053902299154	0.109539753300478
Cyp4f16	127.984663083323	-0.625907904845393	0.399519782885083	0.0574305742782962	0.109569177924352
Wdhd1	43.444959875599	-0.690792528686653	0.468241866953219	0.0577815601705202	0.110220069392075
Kansl1l	171.109825646426	0.397935428730396	0.22591365963027	0.0578470729843456	0.110326283655732
Rsad1	20.3183760934028	-0.816024423800594	0.657239770109871	0.0578757179723666	0.110362159232948
B230219D22Rik	709.701063872413	0.267684264866709	0.147129329420934	0.0578965858111511	0.110383195034444
Rnpepl1	92.7242513001591	-0.477749202080248	0.280046994257942	0.0580435768837997	0.110644644095465
Mfng	13.7905519616662	-0.761386066634479	0.562645897817849	0.058076061151381	0.110687764646875
Slc66a2	54.4536926982524	-0.559439532631388	0.342399491747291	0.0580963487617526	0.11070762876624
Cdc16	165.875936837097	-0.345906389909993	0.193662004500401	0.058219157414921	0.110922815706323
Phospho1	69.6432252971194	-0.62697664729745	0.402519011796594	0.0582444504640089	0.110952168240894
Mettl17	22.7848647477979	-0.717537759197771	0.502432159175382	0.0582738619041532	0.110989354767211
Slc25a24	632.623594721373	-0.234547637564539	0.128514469313111	0.0583008097821422	0.11102183732822
Pms2	40.3260479593648	-0.597674950581226	0.375759544521315	0.0584131062271012	0.11121680998991
Abt1	54.5626429712828	0.526345101018462	0.316805078917583	0.0585301723417649	0.111420796271295
Nr1i3	2.29519228750467	-0.877023316262705	1.10354770465399	0.0585410526262239	0.111422607288244
Pde1b	219.822808781646	-0.434407395019451	0.250717322239393	0.0585794332776978	0.111472985074392
G0s2	2.53012022853872	-0.873958591531531	1.11785584886186	0.0585973212398716	0.111472985074392
Ech1	119.3909075918	-0.391972063273739	0.222842593013149	0.0585886064252751	0.111472985074392
Shc4	5.97359042974194	-0.887311427180123	0.999630502145386	0.058794164864618	0.111828494595041
Chtop	663.730627279224	0.200822475563208	0.109908281400009	0.0588132098900121	0.111839379225128
Anln	37.1774655285693	-0.664394705722805	0.442045613991811	0.0588198196566305	0.111839379225128
S100a13	116.346863418489	0.392047558077862	0.223172649482148	0.0588675427447083	0.1119111578318
Ppp1r10	260.411771195811	0.298804982354251	0.165950025593762	0.0589519515653219	0.112052642355359
Mrpl58	30.1588541885233	-0.663912522583627	0.441957158973982	0.0589684853756191	0.112065087702828
Dmac2l	16.4126310962661	-0.772506432970603	0.58524084350384	0.0590476198451654	0.112196476448094
Ficd	26.4827602045878	-0.6888889338701	0.470815778378926	0.0592392376584874	0.112541514305662
Fut4	14.8435612703978	-0.804915791290282	0.645580768706192	0.0593581156463152	0.11274826908987
Zfp623	37.491300466058	-0.616361713265601	0.395242473849752	0.059437509020955	0.112875075116983
Setmar	15.440423941064	-0.774140556378341	0.590146624088316	0.059451039143036	0.112875075116983
Ift80	30.4930947707702	-0.707380214528924	0.493960909268616	0.0594550498143367	0.112875075116983
Aldh3b1	210.898129504108	-0.332898506620143	0.186785125027192	0.0594909841187836	0.112924192114511
Dolk	29.5375095311359	-0.694138167593167	0.478030890492323	0.0595395879559995	0.112997337399328
Mcmbp	399.653667484082	0.306985675411965	0.171233403895941	0.0595521887654124	0.113002141076337
Haus1	37.3985624624792	-0.593935388326849	0.374885970746205	0.0595718130121158	0.113020268067957
Sdhaf1	19.8403765134315	-0.764820015030377	0.576471169845157	0.0597491589923473	0.113337569677505
Zmat5	27.2204634088355	-0.634998002248504	0.41432626555965	0.0598343316833425	0.113478390753812
Myorg	4.93518606748645	-0.881189555684636	1.01069048279205	0.0598537332803253	0.113478390753812
Brat1	24.3161190248337	-0.679643800820186	0.462070700547777	0.0598501528672208	0.113478390753812
Ssr1	1562.02159339131	0.231064139409739	0.127430490611713	0.0599605262637889	0.113584913189102
Setd6	48.4761924871431	-0.550404495440274	0.338356653958871	0.0599477998373155	0.113584913189102
Saraf	536.712399854238	-0.286077456736841	0.159137386396902	0.0599377392694493	0.113584913189102
Pik3cb	725.958018298123	0.323249626990128	0.18130255231276	0.059958864816656	0.113584913189102
Ggn	2.27045240862848	-0.866912392828757	1.11416542939656	0.0599280871253201	0.113584913189102
Commd2	75.1193594475955	0.439337546078478	0.255859649060541	0.0600988827906622	0.113827791169082
Prmt7	37.9264142664967	-0.584603120669957	0.367745771153635	0.0601296516832351	0.113828433061617
Cpsf3	350.833008542251	-0.262910400250584	0.145748594489392	0.0601149666971034	0.113828433061617
Adamts14	2.64708564509763	0.839174449299503	1.21241359779974	0.0601296110829328	0.113828433061617
Sirt6	13.4444819153815	-0.808065878733281	0.659144128661265	0.0603416299056947	0.114210452150735
Nup160	228.336664676691	0.346232583201169	0.195685524013357	0.0603601796331664	0.114226251426137
Mettl14	109.588781700485	-0.387362505113026	0.221661277071415	0.0603757841185064	0.114226251426137
Apoa2	5.32728581500362	-0.879574382887088	0.987787916695624	0.0603805135858	0.114226251426137
Pycr3	13.1640051987068	-0.770806200582095	0.590154494352954	0.0604725125578212	0.114381010605742
Ogt	1103.5523085504	-0.335070300913492	0.188931764650587	0.06050314650237	0.114400389224869
Maf	1649.58215505448	-0.390374923447858	0.223725422563584	0.0604953236560856	0.114400389224869
Dcun1d2	89.3146870299892	-0.451562572488136	0.264842548711818	0.0605402048669706	0.114451175710435
Frs2	317.119626354739	0.276228025609016	0.153821814102459	0.0606364565096953	0.114613831051339
Paip1	543.542180396377	0.290350726365433	0.162145498930896	0.060662801403234	0.114644317505404
Tomm34	183.595293581633	0.334038928527126	0.188457124411389	0.0606975096019571	0.11466116464841
Gorasp2	422.478332586622	0.260094270870698	0.144473047517388	0.0607020885157201	0.11466116464841
Gfod1	27.643834090207	-0.692442645005026	0.47991054785937	0.0607023684883447	0.11466116464841
Abhd8	4.39951495109696	-0.865809079816526	1.09598679164611	0.060740116060953	0.114713157596098
Nfs1	80.4607316567862	-0.441408536476063	0.258082342772942	0.0607712200680054	0.114752588188315
Wdcp	14.9868207245954	-0.741585042950355	0.546036959025438	0.0608508881299405	0.114883692226479
Nsmaf	158.210773071331	-0.456052975620584	0.26847065872648	0.0609264306848752	0.11498762279611
Mex3a	4.08757156425296	0.855117441584042	1.14101968874499	0.0609216212039227	0.11498762279611
Klf9	15.192450244869	-0.876196396843639	0.929602359535634	0.0609659377749026	0.115042837348235
Osbpl11	283.544484130916	-0.452048241768974	0.26572649859662	0.0609800096805706	0.115050045163982
Zfp960	5.04142027400862	-0.872110940856922	0.894189432572165	0.0612577825740934	0.115554687518318
Zmym2	555.92366833413	0.273351236022774	0.152571326278048	0.0613178772442162	0.115629174665534
Pdia3	4456.75421542666	0.251528931225238	0.1398796945145	0.0613131194316159	0.115629174665534
Amfr	953.375396383965	0.205131336605679	0.113501741870934	0.061407003944433	0.1157777886869
Thap3	15.5077066644039	-0.73230505834059	0.535249256500901	0.0614683575529765	0.115873997725433
Zbtb1	280.265265046959	-0.435899751764348	0.255149330655997	0.0614988268243282	0.115911964162347
Gxylt1	418.990581906881	-0.287040853954737	0.160788761825564	0.0615556732840556	0.115999624784832
Ints14	223.242398764329	0.3007175664271	0.168945759583565	0.0615765959981225	0.116000094055889
Dtx3	48.6396885848338	-0.559072725325204	0.348512059403749	0.061576334590421	0.116000094055889
Gnb5	19.8759999141489	-0.68898265631241	0.478838798614181	0.061635176782613	0.116090962379067
Borcs5	8.28581924786888	-0.869569565335089	0.887897881810504	0.0616719038085807	0.116140645165278
Zfp383	17.2290404810853	-0.763811497208622	0.585378756619497	0.0617666483778276	0.116299551693957
St8sia4	1696.07318408839	-0.2408903391225	0.134013147699699	0.0617792504199128	0.116303765846714
Zfp952	91.4066972332906	-0.452788804012082	0.267362987301726	0.0618817758880056	0.116459950101518
Ubxn1	309.050873640621	0.354396068367556	0.202089191503724	0.061893347211322	0.116459950101518
Gm57852	114.893762836453	-0.370936837240343	0.212566570587307	0.0618920959425881	0.116459950101518
C1ra	24.2510529080598	0.626928468876794	0.411555053059274	0.0619615310692857	0.116568701032611
Vsig10l	26.512438456573	0.668459456829999	0.455831835291941	0.0619771593476112	0.116578558866727
Pak1	431.418211850214	-0.283244085710966	0.158837086961535	0.0620030554971477	0.116597722400934
Efr3b	5.44508386865344	-0.86733853987591	1.04008220304796	0.0620081275431094	0.116597722400934
Adam22	19.6168287325321	-0.791678405981712	0.637916614810683	0.0620801030003715	0.116713505758112
Pex6	34.3689161352927	-0.595351994160864	0.381539581163536	0.0620951345833036	0.116722211104495
Cby1	16.8296213977369	-0.754950212263788	0.572629949342899	0.0621167886397694	0.116743359925556
Trem2	1422.6527488265	-0.258603253767851	0.144475397944745	0.0621630990222057	0.116810833427192
Zfp91	1633.21566496115	-0.179588026505183	0.099548077624194	0.0622275418232932	0.116912351304369
Anapc10	137.65910419912	0.428303897997739	0.250793889733714	0.0622393354707542	0.116914935161166
Igfbp4	830.033404226328	-0.382649025788969	0.220444225803128	0.0622561534570229	0.116926954660203
Hspa1a	10.3803421027809	0.847605798425838	0.786004897624567	0.0623150775650221	0.117018038894692
Haao	10.9852931423858	-0.863223810458222	0.862827655342336	0.0623794301031733	0.117119284694297
Adam33	5.92639158659065	-0.867532316748299	0.908966636297965	0.0625612802371857	0.117441065042104
Avpi1	5.53285557686385	-0.868770983974487	0.979354063874061	0.0626152974654633	0.117522807853726
Uck1	62.0074413469374	-0.484972326517674	0.291668678041282	0.0626621469122201	0.11759107234932
Slc46a1	15.4280002401807	-0.739249270285034	0.550919734929348	0.062707848681246	0.11765716065891
Tle4	437.068882095946	0.332395526554248	0.189070896165952	0.06272555016931	0.117670699431628
Carhsp1	182.484343634588	0.509247584829168	0.310271705566532	0.062790762799056	0.117773347840716
Il18	39.0499340430725	0.594186679908273	0.382212279246532	0.0629174774299538	0.117991298749823
Chmp1a	217.741385299771	-0.350150469315936	0.200314052261488	0.06293501117062	0.118004460377059
Wfdc21	1.5644031936153	0.828448529826581	1.18433704848607	0.0633884865551802	0.118775361951716
Slc50a1	38.5970900111214	-0.612732507858118	0.40090306661849	0.0633875555863143	0.118775361951716
Scyl2	700.794481971644	0.200875902751002	0.111984411637184	0.0633649854555522	0.118775361951716
Nfatc3	525.514076081662	-0.360824834768877	0.207464843773002	0.0633884907083253	0.118775361951716
Nrcam	36.8227786329011	-0.644984828311218	0.434154686231493	0.0634780915067274	0.118923396141652
Ddx28	100.820333633763	0.390872842472263	0.227029417993885	0.0635043717112245	0.118952772382467
Tmem170b	781.93114882102	0.320871677246427	0.182592106221535	0.063527089579257	0.118975467165958
Nmt2	179.029044761186	0.333208154348291	0.190232258522978	0.0635532607142007	0.118988240041574
Cdca2	12.4770547332835	-0.806585405559758	0.680828474996738	0.0635551159159859	0.118988240041574
Adgre5	145.65724853596	-0.498797680907048	0.303489688595771	0.0636427559763027	0.119132444965149
Mysm1	289.410736472217	-0.29064640845189	0.16434639501096	0.0636604706677021	0.119145730792687
Mroh2a	9.49951851134265	-0.831651397304767	0.751660682609803	0.0638688213497754	0.119515743402898
Tmed7	1951.17066945004	0.199762270818206	0.111593620474392	0.0639080634354507	0.119544456514282
Prim2	41.1859967740308	-0.537189674923191	0.33434754756152	0.0638978017710557	0.119544456514282
H2bc21	28.1144831590176	-0.69148676559648	0.489635011174573	0.0639161236041428	0.119544456514282
Arid4b	551.053896506541	0.343923730097254	0.197261239306764	0.0639649572927831	0.119615855813966
Gm14305	11.9259584674437	-0.802910786199124	0.67597105202721	0.0640152575418418	0.119689973364637
Timm9	36.0028677381854	0.549344648826117	0.344973609147716	0.0641773545621687	0.119973058953299
Zfp938	17.7239472147904	-0.713639361411575	0.52035973135511	0.0642782711816361	0.120141698734231
Ttc39a	7.17693502872783	-0.83230528839374	0.75911565627406	0.0643045595341982	0.120170818833101
Smc2	209.503114021403	-0.378994080113533	0.220057320813196	0.0643506326991816	0.120199850134733
Ppp1r13l	13.8694387277312	0.741685258244647	0.562320658718234	0.0643629388219223	0.120199850134733
Ino80	252.984339294353	0.306781295521485	0.174585970999744	0.0643628207864858	0.120199850134733
Azin1	2007.90686106045	0.231193920930746	0.129787636383126	0.0643494124802487	0.120199850134733
1700030K09Rik	27.7931660936089	-0.675260870202901	0.471257661782744	0.0644178962064974	0.120282467758621
BC004004	181.832200782826	-0.319611996419006	0.182561391827133	0.0645144761270632	0.120442763449992
Tdrd7	685.623777590001	0.361378471945616	0.208857965022513	0.0645679545179318	0.120513583287036
Slc35a1	71.5458410155144	-0.45085455930334	0.269295825128766	0.0645738884606084	0.120513583287036
Mrps15	160.393422111974	0.411222457500327	0.241762408877041	0.0646178062092206	0.120575494060504
Inpp5f	303.537420803009	-0.31474611600125	0.179703478792109	0.0646988875551222	0.120706719225866
Mcm5	55.023179116734	-0.541311010305423	0.339187646007316	0.0647356357032913	0.120755203434564
1190005I06Rik	2.09107779474524	-0.841694919554869	1.10464469448554	0.0648334448683332	0.120917553317672
Nphp3	16.0043421963574	-0.719520238387007	0.531220110931056	0.0649105404580003	0.121041223831785
Mcemp1	83.6145350925098	0.466768825908286	0.281393657103156	0.0650311110466106	0.121245909314681
Dnajc10	578.037987431588	-0.245936969942258	0.138731685827869	0.065055710182027	0.121271624528689
Usp53	57.3120870680539	0.526433342329446	0.32750868621972	0.0650905198421486	0.121316361678889
Zfp976	13.1832454013322	-0.856501553074534	0.979054928621948	0.0651934170619391	0.121487965172547
Itpripl2	1826.01437748326	-0.189326512372098	0.106284717517207	0.0653377658786959	0.121736743930056
Hscb	34.6117860038519	-0.660561797188244	0.456791038959516	0.0653658648325034	0.121768880337044
Rpl21	415.047124038807	0.363568561715573	0.211007313728445	0.0654070209396689	0.121825325972608
Tgm4	41.5603671798585	-0.556838873455755	0.353865966145616	0.0655526310626495	0.122076273777805
Nmrk1	29.508790038517	-0.610397583117279	0.403601820355602	0.0655652611629072	0.122079535551708
Gga1	171.769787206254	-0.386396457798052	0.226097753002898	0.0655852257791349	0.122096450513181
Slc13a2	5.42051335187457	-0.847151652902529	1.05394322292436	0.0655963514039789	0.122096907522881
Med4	102.109475765503	0.375556801607586	0.219172096106548	0.0658139747728995	0.122481662504391
Tspan5	77.8869221826822	-0.479188575621361	0.291756970718319	0.0658920191463581	0.122606572518725
Cbl	453.004340326979	-0.483175096437615	0.294802527708478	0.0659182461091479	0.122635039429187
Uchl5	210.869049248903	0.455602759954218	0.274413602451291	0.0659578546162912	0.122688387950277
Bcl2l13	166.459902097728	-0.394809857933092	0.232096686907729	0.0659883203551199	0.122724715118521
Angel1	6.38823670271386	-0.851963895184924	0.988500156027659	0.0660584648923513	0.122834812431146
Iqsec1	259.660398558623	-0.658709398158613	0.456764080930513	0.0660943968367466	0.122881265954601
Ass1	1.75151273235957	0.784990400341215	1.25489126247883	0.0661085581122333	0.122887235238609
Mrpl48	84.423177740011	-0.451775904455843	0.271874926072631	0.0661479963736095	0.122940181401896
Maml2	150.644828141228	-0.550032327617711	0.349241264233957	0.0662607885537049	0.123129420293041
Gins4	98.7598370501146	-0.403977353423977	0.238599192642196	0.0663055493151326	0.123192197750732
Fcrl2	1673.82309669791	-0.39644130339958	0.233529426659606	0.0663282078683858	0.123213896490486
Trim45	8.42370803839604	-0.845500047982402	0.855536318993361	0.0663713335139991	0.123273602233383
Hsd17b4	556.09589407614	-0.200471191163924	0.113109199737854	0.0664465968838845	0.123392968762362
Srpra	601.438020216988	0.22642463538998	0.128091631475909	0.0664607435250154	0.123398819298101
Ppil2	281.145792874579	-0.309604649753539	0.177970425621631	0.066676793377292	0.123765842488037
Polr2e	71.1801014276032	-0.435859338349216	0.261112731236887	0.0666804743969588	0.123765842488037
Fadd	45.8867400602986	-0.545691494626559	0.346265401158511	0.0666918879837531	0.123766556466624
Zfp949	64.0794461395567	-0.55695283209864	0.356260828363909	0.0668151143382057	0.123974737616294
Rara	34.6899871621907	-0.598040267704401	0.394304305913059	0.066847650749362	0.124014603522787
Ost4	251.302110406971	0.289142634809828	0.165569453450746	0.0668708374559443	0.124037113707538
Bsn	11.1943103400504	-0.795673768089523	0.681791259741697	0.0668886175945647	0.124049589596134
Dhfr	28.9148664533045	-0.62832686551407	0.425383136447712	0.0669699156573578	0.124179840301862
Atp5po	220.289926203483	0.302723465907102	0.173972740727211	0.0670209174561685	0.124253880008776
Galns	221.632504350499	-0.329826447068546	0.190876516134662	0.0670760147155592	0.124335486808392
Tomm40	59.7113568656119	0.438332503350665	0.263396716049891	0.0671369375839827	0.124407317299778
Mcts1	188.164036871564	0.331376507979331	0.191898660936049	0.0671341509033546	0.124407317299778
Alg13	38.3543361846164	0.513543962919617	0.320347265831934	0.0671782787512684	0.124463371990545
Zbtb25	12.8039895772743	-0.821875510254048	0.762599435048115	0.0674131851655553	0.124877973576735
Nxt2	127.408984113908	0.385246900100404	0.227116030650852	0.0674505966340564	0.124926653808777
Tmed9	341.441810980983	0.319635739760724	0.184810563484784	0.0675111573045164	0.125018186018363
Aurkb	14.7264207021167	-0.783618981663793	0.658684622310149	0.0675400800912798	0.125051110177255
Stim1	216.322992483329	-0.320482788988037	0.185430417283912	0.0676322203391536	0.125201051904649
Sgsm2	23.8795874180867	-0.77025480490426	0.631771069530377	0.0677712978505178	0.125437820299936
Svip	41.4345837522466	-0.627207492628309	0.42627087694476	0.0678043967591631	0.125457698339873
Ccnq	21.7647753449263	-0.694792704130789	0.507591494834765	0.0677994518191158	0.125457698339873
Lbr	114.432872113914	-0.398992291180069	0.23682015055147	0.0678983590260551	0.125610844871479
Skp2	33.0980047148435	-0.63325918448314	0.433219632046104	0.0679655289918534	0.125672955403951
Rbm14	52.9087145439496	0.493907341345106	0.305907503391048	0.0679616361070206	0.125672955403951
Lnpep	1266.12182797517	-0.454325068373082	0.275932210613496	0.0679524993366611	0.125672955403951
Tspo	109.430923899717	0.471808917160302	0.288972649273537	0.0679848862155687	0.125688038403807
Apol9a	2.45305830552625	0.82303955441217	1.11153701583255	0.0681000818045636	0.125880269809062
Zbed4	137.682638925674	-0.382508729898153	0.226207088967535	0.0684271618705578	0.126443209371217
Nrm	18.6669325502813	-0.702729183543004	0.520965258461973	0.0684244245942748	0.126443209371217
Mecr	46.4789314260693	0.534845894542207	0.340008858907466	0.0684566090390779	0.126476797273054
Tmem63b	136.043965919248	0.373237196209691	0.220129284976321	0.0685332299213383	0.126555850942448
Slc5a6	7.80428711165802	-0.813866686546025	0.748597782819746	0.068519270803608	0.126555850942448
Cops6	181.571850764804	0.297768103547797	0.171950001024986	0.0685224193730491	0.126555850942448
Bag2	5.89834762479441	-0.838734853080225	0.872071825791755	0.0685583790143968	0.126581462536947
Zfp398	15.7785147115625	-0.743976081952877	0.586886058671548	0.0686061550590865	0.126597987393069
Sdr39u1	39.0508133679928	-0.551693928452541	0.35481255140189	0.0685854998271507	0.126597987393069
Nudt14	10.9666249537233	-0.792752122942561	0.688736878110565	0.068623735279989	0.126597987393069
Maf1	164.037440302093	-0.330338319401207	0.192391677176896	0.0686217043779253	0.126597987393069
Fv1	8.23463652918262	-0.840902283957142	0.980083661125419	0.0685947155308824	0.126597987393069
Fahd1	14.7837403694132	-0.813728110115581	0.749940899919418	0.0686731054901862	0.126668242901195
Ralgapa1	323.906143514316	-0.310374887322246	0.179912060688284	0.068730743188885	0.126725128379486
Nudt22	4.83882905242863	-0.837794607963265	1.00989481397989	0.0687327803996578	0.126725128379486
6330409D20Rik	1.91309928247064	-0.802068895608475	1.17272322540555	0.0687378236005999	0.126725128379486
Zfp445	802.626071161879	-0.243159848528484	0.139108468589432	0.0687767760729272	0.126776113845333
Sptan1	1564.57859448882	0.318930900721058	0.185323974278445	0.068805624333652	0.126806063190969
Skint3	3.88654831102865	-0.83118058798876	1.05506222192715	0.0688156233142935	0.126806063190969
Tor1aip1	2852.35051302463	0.334573121168015	0.195306036925481	0.0689043311938161	0.126948679142506
Ap1m1	181.724804347394	-0.312862223658727	0.18173058021548	0.0691007137752608	0.127289594547928
Babam2	249.065856268938	0.350181776191484	0.205519317162834	0.0691169774388702	0.127298657610209
Ankrd49	163.352693481595	0.357053897202965	0.210006734397527	0.069133022434451	0.127307315024517
Zfp850	40.5425444666286	-0.552338940125825	0.356431159009441	0.0691737020122175	0.12736132632996
Ptges2	39.0534743023842	0.535986884301684	0.342287916331761	0.0692409838149799	0.127464291399558
Rhobtb1	10.7065575685624	-0.829105079562279	1.05197974620235	0.0693592684510773	0.127661097352467
Enoph1	88.1710383707273	0.375598632966676	0.22250632854382	0.0694206890002932	0.127753193171743
Zfp773	5.00362337860276	-0.834166684634474	1.01025036340707	0.0695178744012123	0.127911065179604
Wdtc1	107.184108866698	-0.406648007867811	0.243949381471138	0.0697484189369445	0.1283142225099
Gmfb	1386.63224046023	0.248360597678091	0.142764729403629	0.0698185467250419	0.128422181830589
Birc5	24.9329337598995	-0.720539176339189	0.553684578428194	0.0698782119675534	0.128510864421482
Kif2c	9.47634558294377	-0.830092067446779	0.846114490697185	0.0699521389541448	0.128625741986468
Tprkb	102.714172332242	-0.418453823419578	0.252466767203029	0.0699941455842824	0.128681897402821
Zw10	104.824570790342	-0.397402546770888	0.237870890550004	0.0700530758554064	0.12876914287459
Sclt1	41.1320358623075	-0.583554225108542	0.387125174830841	0.0701146640715246	0.128861244711865
Tnni2	13.1335506164195	-0.833028664666924	0.990046944691932	0.0702054619419315	0.128970730269847
Grina	591.647444319875	0.231495158243896	0.132936906825391	0.0702087142415339	0.128970730269847
Ap1g1	1380.53034887937	-0.197248745316514	0.112855964808858	0.0701959873402148	0.128970730269847
Cfh	660.025839548601	-0.727514545478169	0.566742979370748	0.0702592033035373	0.129042353432454
Kctd17	6.49172450879356	-0.830955715049746	1.00369429867817	0.0703851171827268	0.129252460321479
Lifr	59.6827860395298	-0.640074664964057	0.447342665156597	0.0704351546969149	0.129323184883635
Iqgap3	25.3664032606018	-0.757261896473253	0.621939482747401	0.0704549781169669	0.129338420485621
Slamf9	90.9519399051875	-0.465115913457553	0.287123849041193	0.0704828343973654	0.129368395094412
Ilrun	1047.3699599642	0.258495111806201	0.149271126856076	0.0705744843268388	0.129515431417136
Fanci	30.8076615086401	-0.602240884244515	0.407192107348732	0.0708029920621207	0.129913534486775
Arl2bp	197.2028586418	0.293997467191243	0.171194293827684	0.0708859823355515	0.130044546962491
Zfp930	70.4143175275578	-0.461687649739391	0.285419520135503	0.0711924621864339	0.130574114363267
Rab33b	161.443266596151	-0.348114151347976	0.205884290445124	0.0711979153260408	0.130574114363267
Atpaf1	15.167241283786	-0.74084811092069	0.595270345390097	0.0713241022751493	0.130784162701262
Hint2	8.50527834187083	0.717978375052772	0.556066566849068	0.0713680739715404	0.130843412205298
Rbbp6	551.944011596416	-0.279836509869211	0.162814507470342	0.0714753500624049	0.131018683175483
Abcb4	5.81618117319174	-0.802190010744201	0.743818027705529	0.0715070483939947	0.131055380871698
Ube2t	5.59145018103059	-0.826674661209357	0.992904508230979	0.0715971348049209	0.131181128154439
Nup133	95.8397029124122	-0.41170112897299	0.249393091649257	0.0716041145486261	0.131181128154439
Btbd19	13.5296694115309	-0.76364087381952	0.642420442710316	0.0716107281299316	0.131181128154439
Sppl2a	3157.54268290035	0.258595098487551	0.149985966298805	0.0717313370708898	0.131380620957977
Vash1	6.87510987155336	0.77749803375221	0.675635039121268	0.0717694282182632	0.131428936596826
Ddb2	286.042825357953	-0.299109372923453	0.175013282805707	0.0718339083449748	0.131525553833791
Arsk	152.903495865507	-0.375487732254725	0.224766395651961	0.0719941312419039	0.131797412854265
Med17	209.902052557644	-0.284784829541268	0.166299873723658	0.0721601497883673	0.132079791375805
Zfp341	5.29224289888617	-0.824680044886156	0.986961186467695	0.0721825143775375	0.132099180747672
Ino80c	121.144864502588	-0.365138310064072	0.217986676048897	0.0721991735661619	0.132108124206664
Slc38a6	199.915849405592	0.358476107476695	0.213792445867775	0.0724912092903244	0.132620859252693
Pigo	13.9083687555096	-0.749654606114607	0.61928940129425	0.0726116406292436	0.132797886431123
Asdurf	49.3609732632047	-0.595161409408411	0.40389021867206	0.0726007258879135	0.132797886431123
Sez6l2	3.32949052188675	-0.813113173768573	1.05283944625986	0.0727669673794729	0.13306027504195
Osbpl6	1.48067431509181	-0.796096422935991	1.11288721330289	0.0734759518537703	0.134334821065984
Serinc3	6209.75672319131	-0.298579247279738	0.175817678919701	0.0735366585610806	0.134423909817958
Abca1	3045.21445690353	0.279316535136811	0.163808920533537	0.0736094026039183	0.134534970036021
