	chr1	10117442	0	1.5	118
	chr1	10117443	0	0.5	131
	chr1	10117443	0	0.5	118
	chr1	10117443	0	1.0	119
	chr1	10117444	0	1.0	132
	chr1	10117444	0	0.5	120
	chr1	10117445	0	0.5	133
	chr1	10117446	0	0.5	134
	chr1	10117446	0	1.0	140
	chr1	10117446	0	1.5	122
	chr1	10117447	0	1.0	123
	chr1	10117448	0	0.5	136
	chr1	10117448	0	0.5	111
	chr1	10117448	0	1.5	124
	chr1	10117449	0	0.5	136
	chr1	10117449	0	1.0	137
	chr1	10117449	0	0.5	124
	chr1	10117449	0	1.0	125
	chr1	10117450	0	0.5	133
	chr1	10117450	0	0.5	134
	chr1	10117450	0	0.5	138
	chr1	10117451	0	2.0	138
	chr1	10117451	0	0.5	127
	chr1	10117452	0	0.5	127
	chr1	10117454	0	0.5	130
	chr1	10117457	0	1.0	133
	chr1	10117457	0	0.5	144
	chr1	10117458	0	1.0	131
	chr1	10117458	0	0.5	133
	chr1	10117458	0	1.0	134
	chr1	10117458	0	2.0	143
	chr1	10117461	0	1.0	140
	chr1	10117462	0	0.5	139
	chr1	10117463	0	1.5	138
	chr1	10117464	0	1.5	137
	chr1	10117465	0	1.0	136
	chr1	10117466	0	1.0	135
	chr1	10117467	0	0.5	134
	chr1	10117468	0	2.0	133
	chr1	10117469	0	3.0	132
	chr1	10117470	0	2.5	131
	chr1	10117471	0	3.0	130
	chr1	10117472	0	1.0	129
	chr1	10117473	0	0.5	128
	chr1	10117474	0	1.0	127
	chr1	10117475	0	1.5	126
	chr1	10117476	0	0.5	125
	chr1	10117477	0	0.5	124
	chr1	10117478	0	1.0	123
	chr1	10117479	0	2.0	122
	chr1	10117480	1	0.5	87
	chr1	10117481	0	2.0	120
	chr1	10117481	1	0.5	85
	chr1	10117482	0	1.0	119
	chr1	10117484	0	0.5	117
	chr1	10117485	1	0.5	90
	chr1	10117487	0	1.0	114
	chr1	10117487	1	0.5	88
	chr1	10117487	1	0.5	91
	chr1	10117488	0	1.5	113
	chr1	10117489	0	1.0	112
	chr1	10117489	1	0.5	89
	chr1	10117490	0	2.5	111
	chr1	10117491	0	1.0	110
	chr1	10117493	1	0.5	91
	chr1	10117495	1	0.5	92
	chr1	10117496	0	1.0	105
	chr1	10117497	0	1.0	104
	chr1	10117497	1	1.0	93
	chr1	10117499	0	0.5	102
	chr1	10117499	1	0.5	94
	chr1	10117500	0	0.5	101
	chr1	10117501	0	0.5	100
	chr1	10117502	0	1.5	99
	chr1	10117503	1	1.0	90
	chr1	10117505	1	0.5	94
	chr1	10117505	1	1.0	95
	chr1	10117507	1	1.0	96
	chr1	10117507	1	1.0	98
	chr1	10117508	0	0.5	93
	chr1	10117509	1	0.5	99
	chr1	10117511	0	0.5	90
	chr1	10117511	1	0.5	98
	chr1	10117513	1	0.5	101
	chr1	10117514	0	0.5	87
	chr1	10117515	1	1.0	100
	chr1	10117516	0	1.0	85
	chr1	10117517	1	1.0	101
	chr1	10117519	0	1.0	82
	chr1	10117522	0	1.0	79
	chr1	10117523	0	0.5	78
	chr1	10117523	1	1.0	106
	chr1	10117525	1	0.5	101
	chr1	10117526	0	0.5	58
	chr1	10117526	0	0.5	75
	chr1	10117527	0	0.5	57
	chr1	10117527	0	53.5	74
	chr1	10117527	1	0.5	108
	chr1	10117528	0	11.5	73
	chr1	10117529	0	1.5	72
	chr1	10117530	0	1.0	71
	chr1	10117531	0	3.0	70
	chr1	10117531	1	1.0	108
	chr1	10117532	0	36.5	69
	chr1	10117532	1	0.5	94
	chr1	10117533	1	0.5	109
	chr1	10117535	0	0.5	66
	chr1	10117535	1	0.5	110
	chr1	10117535	1	1.0	112
	chr1	10117537	1	1.0	111
	chr1	10117537	1	0.5	113
	chr1	10117539	1	0.5	112
	chr1	10117540	1	0.5	114
	chr1	10117541	1	0.5	103
	chr1	10117541	1	1.0	113
	chr1	10117541	1	1.0	115
	chr1	10117543	1	0.5	114
	chr1	10117543	1	1.5	116
	chr1	10117546	0	1.0	55
	chr1	10117547	1	4.0	118
	chr1	10117549	1	0.5	117
	chr1	10117549	1	2.5	119
	chr1	10117551	1	1.0	120
	chr1	10117552	1	1.0	118
	chr1	10117553	1	2.5	121
	chr1	10117555	1	1.0	122
	chr1	10117556	1	0.5	122
	chr1	10117557	1	0.5	121
	chr1	10117557	1	1.0	123
	chr1	10117558	1	0.5	123
	chr1	10117559	1	0.5	127
	chr1	10117560	1	0.5	127
	chr1	10117561	1	0.5	123
	chr1	10117561	1	1.5	125
	chr1	10117563	1	1.5	124
	chr1	10117564	0	0.5	9
	chr1	10117565	1	1.5	125
	chr1	10117569	1	0.5	127
	chr1	10117573	0	2.0	28
	chr1	10117573	1	0.5	129
	chr1	10117573	1	1.5	131
	chr1	10117574	0	0.5	16
	chr1	10117575	1	0.5	132
	chr1	10117576	1	0.5	131
	chr1	10117577	1	3.0	131
	chr1	10117577	1	1.0	133
	chr1	10117579	1	1.0	134
	chr1	10117581	0	0.5	9
	chr1	10117581	1	1.0	133
	chr1	10117583	1	1.0	134
	chr1	10117583	1	0.5	136
	chr1	10117585	1	1.0	137
	chr1	10117587	1	0.5	133
	chr1	10117587	1	0.5	136
	chr1	10117589	1	0.5	137
	chr1	10117589	1	0.5	138
	chr1	10117593	1	0.5	139
	chr1	10117595	1	1.5	140
	chr1	10117599	1	0.5	142
	chr1	10117600	1	1.5	142
	chr1	10119439	0	0.5	68
	chr1	10119497	1	0.5	17
	chr1	10119499	0	0.5	68
	chr1	10119500	0	0.5	24
	chr1	10119503	0	1.5	3
	chr1	10119505	0	1.0	47
	chr1	10119506	0	0.5	6
	chr1	10119507	0	1.5	7
	chr1	10119507	0	0.5	31
	chr1	10119507	0	0.5	65
	chr1	10119508	0	1.0	8
	chr1	10119508	1	2.5	21
	chr1	10119509	1	1.0	5
	chr1	10119510	1	0.5	22
	chr1	10119511	0	1.5	11
	chr1	10119511	0	1.0	35
	chr1	10119511	0	1.5	44
	chr1	10119511	0	0.5	56
	chr1	10119511	0	1.5	62
	chr1	10119511	0	0.5	65
	chr1	10119511	0	3.0	68
	chr1	10119512	0	1.5	12
	chr1	10119512	0	1.5	45
	chr1	10119512	0	1.0	56
	chr1	10119512	0	0.5	62
	chr1	10119512	0	3.0	68
	chr1	10119512	1	1.5	23
	chr1	10119514	1	0.5	24
	chr1	10119515	1	1.0	3
	chr1	10119515	1	0.5	8
	chr1	10119516	1	0.5	4
	chr1	10119516	1	0.5	25
	chr1	10119517	1	0.5	5
	chr1	10119517	1	1.0	9
	chr1	10119519	1	1.5	7
	chr1	10119519	1	0.5	10
	chr1	10119519	1	1.0	26
	chr1	10119520	1	0.5	8
	chr1	10119520	1	0.5	27
	chr1	10119523	1	0.5	12
	chr1	10119524	1	2.5	29
	chr1	10119525	1	0.5	13
	chr1	10119525	1	0.5	29
	chr1	10119526	1	1.0	14
	chr1	10119527	0	1.0	54
	chr1	10119527	1	1.0	15
	chr1	10119528	1	1.0	31
	chr1	10119529	1	1.5	17
	chr1	10119530	1	0.5	32
	chr1	10119531	1	2.5	19
	chr1	10119532	1	0.5	20
	chr1	10119532	1	2.0	33
	chr1	10119534	1	0.5	22
	chr1	10119534	1	1.5	34
	chr1	10119538	1	1.5	36
	chr1	10119540	1	0.5	37
	chr1	10119541	1	1.0	37
	chr1	10119542	1	1.0	30
	chr1	10119543	1	0.5	31
	chr1	10119544	1	0.5	39
	chr1	10119546	1	0.5	56
	chr1	10119547	1	0.5	47
	chr1	10119548	1	0.5	68
	chr1	10119549	1	0.5	37
	chr1	10119550	1	1.0	38
	chr1	10119550	1	0.5	42
	chr1	10119552	1	0.5	40
	chr1	10119552	1	0.5	43
	chr1	10119553	1	0.5	53
	chr1	10119556	1	0.5	47
	chr1	10119558	1	1.5	46
	chr1	10119559	1	4.0	47
	chr1	10119560	1	0.5	56
	chr1	10119562	1	0.5	50
	chr1	10119563	1	0.5	51
	chr1	10119564	1	1.0	52
	chr1	10119566	1	1.5	54
	chr1	10119566	1	0.5	56
	chr1	10119566	1	0.5	68
	chr1	10119567	1	0.5	56
	chr1	10119568	1	13.5	56
	chr1	10119568	1	0.5	68
	chr1	10119573	1	0.5	62
	chr1	10119574	1	52.5	62
	chr1	10119575	1	4.5	65
	chr1	10119576	1	1.0	65
	chr1	10119577	1	15.5	65
	chr1	10119578	1	4.0	68
	chr1	10119579	1	1.0	68
	chr1	10119580	1	21.0	68
	chr1	10232717	1	0.5	151
	chr1	10232767	1	0.5	151
	chr1	10623120	1	0.5	48
	chr1	10623144	1	0.5	72
	chr1	10636676	1	0.5	55
	chr1	10636696	1	0.5	66
	chr1	10636728	1	0.5	79
	chr1	10636733	1	0.5	79
	chr1	10987371	0	0.5	115
	chr1	10987394	0	0.5	127
	chr1	11023980	0	1.0	52
	chr1	11023984	1	0.5	149
	chr1	11024011	1	0.5	111
	chr1	11024015	1	0.5	115
	chr1	11024020	1	1.0	120
	chr1	11024037	1	1.0	132
	chr1	11024042	1	0.5	114
	chr1	11716171	1	1.0	151
	chr1	11716184	1	1.0	151
	chr1	11882719	1	0.5	151
	chr1	11882772	1	0.5	151
	chr1	12013131	1	1.0	136
	chr1	12174110	0	0.5	109
	chr1	12174110	0	0.5	115
	chr1	12174131	0	1.0	118
	chr1	12174146	0	0.5	112
	chr1	12174146	0	0.5	122
	chr1	12174206	1	0.5	101
	chr1	12174209	1	0.5	108
	chr1	12174210	1	0.5	105
	chr1	12174213	1	0.5	112
	chr1	12174218	1	0.5	111
	chr1	12174222	1	0.5	115
	chr1	12174248	1	1.0	111
	chr1	12358509	0	0.5	93
	chr1	12362678	0	0.5	12
	chr1	12362697	1	0.5	16
	chr1	12362747	1	0.5	28
	chr1	12453716	0	0.5	151
	chr1	12453877	0	0.5	151
	chr1	12563328	1	0.5	149
	chr1	12563336	1	0.5	151
	chr1	12694229	0	0.5	151
	chr1	12694279	0	0.5	151
	chr1	12817776	0	0.5	151
	chr1	12817787	0	0.5	151
	chr1	13807561	1	1.0	17
	chr1	13860179	1	0.5	151
	chr1	13860498	1	0.5	151
	chr1	14243164	0	0.5	151
	chr1	14243840	0	0.5	151
	chr1	14656263	1	0.5	151
	chr1	14656294	1	0.5	151
	chr1	15751518	1	0.5	151
	chr1	15751574	1	0.5	151
	chr1	15974414	1	0.5	148
	chr1	15974542	1	0.5	151
	chr1	16249328	1	0.5	151
	chr1	16249372	1	0.5	151
	chr1	16449713	0	0.5	151
	chr1	16449767	0	0.5	151
	chr1	16798425	0	0.5	119
	chr1	16798548	0	0.5	151
	chr1	16954758	1	0.5	25
	chr1	16954808	1	0.5	75
	chr1	19165248	0	1.0	73
	chr1	19165251	0	0.5	92
	chr1	19165252	0	0.5	78
	chr1	19165254	0	1.0	78
	chr1	19165254	0	1.0	92
	chr1	19165328	1	1.0	81
	chr1	19165331	1	0.5	78
	chr1	19165337	1	1.0	84
	chr1	19165345	1	0.5	92
	chr1	19238027	0	1.0	94
	chr1	19330185	0	1.0	15
	chr1	19357454	1	0.5	61
	chr1	19357455	1	1.0	66
	chr1	19357470	1	0.5	100
	chr1	19357471	1	0.5	100
	chr1	19357496	1	0.5	100
	chr1	19645080	0	0.5	151
	chr1	19645233	0	0.5	151
	chr1	19798140	0	0.5	76
	chr1	19798141	0	0.5	75
	chr1	20331272	0	1.0	12
	chr1	20652643	1	1.0	81
	chr1	20652691	1	1.0	79
	chr1	20779856	0	0.5	56
	chr1	20780289	0	0.5	65
	chr1	20807005	0	1.0	89
	chr1	20807011	0	3.5	89
	chr1	20807013	0	0.5	84
	chr1	20807107	1	3.0	75
	chr1	20810761	0	0.5	80
	chr1	20810761	0	0.5	112
	chr1	20810835	1	0.5	75
	chr1	20810842	1	0.5	77
	chr1	20810847	1	0.5	82
	chr1	20810875	1	0.5	115
	chr1	20810877	1	0.5	112
	chr1	20810882	1	0.5	117
	chr1	20813175	0	1.0	67
	chr1	20813180	0	2.0	61
	chr1	20813240	1	1.0	67
	chr1	20950013	0	1.0	85
	chr1	20950016	0	0.5	85
	chr1	20950017	0	0.5	85
	chr1	20950018	0	8.0	85
	chr1	20950020	0	0.5	85
	chr1	20950021	0	1.0	85
	chr1	20950022	0	3.5	85
	chr1	20950023	0	4.0	85
	chr1	20950027	0	0.5	82
	chr1	20950029	0	1.5	80
	chr1	20950030	0	0.5	79
	chr1	20950032	0	0.5	77
	chr1	20950033	0	0.5	79
	chr1	20950040	0	0.5	69
	chr1	20950042	0	0.5	67
	chr1	20950045	0	0.5	64
	chr1	20950055	0	0.5	54
	chr1	20950057	0	1.0	52
	chr1	20950074	0	0.5	35
	chr1	20950075	0	1.0	34
	chr1	20950078	0	0.5	31
	chr1	20950083	0	1.0	26
	chr1	20950094	0	0.5	15
	chr1	20950095	0	0.5	14
	chr1	20950095	1	0.5	78
	chr1	20950096	0	1.5	13
	chr1	20950097	0	0.5	12
	chr1	20950099	0	0.5	10
	chr1	20950100	0	0.5	9
	chr1	20950101	1	1.0	85
	chr1	20950102	1	12.5	85
	chr1	20950106	1	0.5	85
	chr1	20950107	1	3.0	85
	chr1	20969446	0	0.5	78
	chr1	20969458	0	1.0	78
	chr1	20969464	0	1.0	7
	chr1	20969465	0	1.5	21
	chr1	20969465	0	0.5	36
	chr1	20969465	0	0.5	48
	chr1	20969465	0	4.0	60
	chr1	20969469	0	1.0	64
	chr1	20969470	0	1.5	65
	chr1	20969471	0	2.5	60
	chr1	20969472	0	0.5	60
	chr1	20969472	0	1.0	111
	chr1	20969472	0	1.0	123
	chr1	20969473	0	1.0	60
	chr1	20969477	0	0.5	120
	chr1	20969481	1	0.5	12
	chr1	20969518	1	0.5	54
	chr1	20969524	1	0.5	55
	chr1	20969524	1	3.0	60
	chr1	20969526	1	0.5	61
	chr1	20969532	1	0.5	64
	chr1	20969532	1	0.5	78
	chr1	20969533	1	2.5	60
	chr1	20969538	1	0.5	65
	chr1	20969541	1	0.5	68
	chr1	20969544	1	0.5	71
	chr1	20969545	1	1.0	77
	chr1	20969560	1	0.5	87
	chr1	20969563	1	0.5	90
	chr1	20969564	1	0.5	91
	chr1	20969569	1	0.5	96
	chr1	20969575	1	4.5	102
	chr1	20969582	1	0.5	111
	chr1	20969583	1	0.5	111
	chr1	20969584	1	3.5	111
	chr1	20972950	0	1.0	22
	chr1	20972951	0	0.5	23
	chr1	20972954	0	0.5	26
	chr1	20972959	0	0.5	27
	chr1	20972961	0	2.5	27
	chr1	20972963	0	0.5	27
	chr1	20972973	1	1.0	23
	chr1	20972974	0	0.5	27
	chr1	20972982	1	0.5	27
	chr1	20972983	1	0.5	27
	chr1	20972990	1	1.0	27
	chr1	20972995	1	0.5	27
	chr1	20973000	0	0.5	27
	chr1	20973007	1	1.0	11
	chr1	20973008	1	0.5	9
	chr1	20973014	1	0.5	13
	chr1	20973018	1	0.5	17
	chr1	20973019	1	0.5	18
	chr1	20973028	1	1.0	31
	chr1	20980319	0	0.5	49
	chr1	20980322	0	0.5	49
	chr1	20980324	0	0.5	46
	chr1	20980325	0	0.5	46
	chr1	20980361	1	1.0	36
	chr1	20980364	1	0.5	53
	chr1	20980364	1	0.5	58
	chr1	20980366	1	2.5	46
	chr1	20980371	1	0.5	49
	chr1	20980379	1	0.5	46
	chr1	20980382	1	0.5	49
	chr1	21002748	0	0.5	61
	chr1	21050838	0	0.5	54
	chr1	21050839	0	0.5	15
	chr1	21050861	0	0.5	15
	chr1	21050880	1	0.5	49
	chr1	21050881	1	0.5	54
	chr1	21050884	1	0.5	49
	chr1	21050899	1	0.5	39
	chr1	21050908	1	0.5	49
	chr1	21050912	1	0.5	49
	chr1	21061309	0	0.5	151
	chr1	21061329	0	0.5	150
	chr1	21185348	0	0.5	12
	chr1	21194210	0	0.5	58
	chr1	21194272	1	1.0	58
	chr1	21427389	0	0.5	151
	chr1	21427496	0	0.5	151
	chr1	21429193	0	0.5	130
	chr1	21429223	0	0.5	95
	chr1	21597337	1	1.0	151
	chr1	21597731	1	1.0	151
	chr1	21632526	0	0.5	151
	chr1	21632765	0	0.5	142
	chr1	22081767	0	0.5	28
	chr1	22081770	0	0.5	25
	chr1	22081772	0	1.0	23
	chr1	22081775	0	2.0	20
	chr1	22081784	0	0.5	11
	chr1	22081790	0	0.5	5
	chr1	22086428	0	0.5	110
	chr1	22086432	0	0.5	110
	chr1	22086434	0	1.0	110
	chr1	22086437	0	0.5	110
	chr1	22086437	0	0.5	112
	chr1	22086437	1	0.5	43
	chr1	22086438	0	0.5	110
	chr1	22086461	0	0.5	88
	chr1	22086473	0	0.5	76
	chr1	22086485	0	0.5	64
	chr1	22086486	0	2.0	63
	chr1	22086487	0	3.0	62
	chr1	22086492	0	0.5	57
	chr1	22086494	0	2.0	55
	chr1	22086498	0	1.0	51
	chr1	22086507	0	1.0	42
	chr1	22086518	0	0.5	31
	chr1	22086520	0	1.0	29
	chr1	22086542	1	0.5	110
	chr1	22086546	0	0.5	3
	chr1	22086601	0	0.5	79
	chr1	22086606	0	3.0	85
	chr1	22086607	0	0.5	84
	chr1	22086607	0	3.0	85
	chr1	22086608	0	0.5	86
	chr1	22086609	0	0.5	85
	chr1	22086618	0	1.0	85
	chr1	22086619	0	0.5	44
	chr1	22086619	0	0.5	59
	chr1	22086623	0	1.0	48
	chr1	22086629	0	0.5	53
	chr1	22086630	0	0.5	46
	chr1	22086631	0	1.0	47
	chr1	22086631	0	0.5	54
	chr1	22086632	0	1.5	48
	chr1	22086633	0	0.5	49
	chr1	22086633	0	0.5	73
	chr1	22086633	0	0.5	83
	chr1	22086634	0	1.0	81
	chr1	22086635	0	0.5	51
	chr1	22086635	0	0.5	54
	chr1	22086635	0	1.0	69
	chr1	22086635	0	1.5	78
	chr1	22086636	0	0.5	52
	chr1	22086639	0	1.0	73
	chr1	22086640	0	0.5	54
	chr1	22086640	0	0.5	65
	chr1	22086642	0	1.0	83
	chr1	22086644	0	1.0	69
	chr1	22086646	0	0.5	54
	chr1	22086648	0	0.5	54
	chr1	22086648	0	0.5	83
	chr1	22086649	0	0.5	75
	chr1	22086650	0	0.5	56
	chr1	22086651	0	0.5	76
	chr1	22086651	0	1.0	93
	chr1	22086652	0	0.5	54
	chr1	22086653	0	0.5	75
	chr1	22086657	0	1.5	75
	chr1	22086660	0	1.0	99
	chr1	22086663	0	1.0	28
	chr1	22086664	0	0.5	106
	chr1	22086667	0	0.5	151
	chr1	22086667	0	2.5	54
	chr1	22086667	0	0.5	83
	chr1	22086667	0	0.5	109
	chr1	22086668	0	5.5	83
	chr1	22086669	0	0.5	149
	chr1	22086671	1	0.5	53
	chr1	22086674	1	0.5	50
	chr1	22086675	1	0.5	46
	chr1	22086676	1	1.0	54
	chr1	22086679	0	0.5	151
	chr1	22086679	1	0.5	48
	chr1	22086680	1	0.5	53
	chr1	22086681	1	0.5	13
	chr1	22086682	1	0.5	15
	chr1	22086682	1	1.5	21
	chr1	22086686	1	1.5	18
	chr1	22086687	1	0.5	52
	chr1	22086687	1	0.5	54
	chr1	22086688	1	1.0	20
	chr1	22086689	1	0.5	53
	chr1	22086689	1	0.5	85
	chr1	22086690	0	0.5	151
	chr1	22086690	1	0.5	25
	chr1	22086690	1	1.0	85
	chr1	22086691	1	2.5	85
	chr1	22086692	1	0.5	26
	chr1	22086692	1	0.5	75
	chr1	22086692	1	1.0	85
	chr1	22086693	1	0.5	55
	chr1	22086695	1	1.0	85
	chr1	22086697	1	0.5	54
	chr1	22086697	1	0.5	69
	chr1	22086698	1	0.5	62
	chr1	22086700	1	0.5	63
	chr1	22086700	1	0.5	85
	chr1	22086702	1	0.5	54
	chr1	22086702	1	0.5	64
	chr1	22086703	1	0.5	69
	chr1	22086706	1	1.0	66
	chr1	22086707	1	1.0	71
	chr1	22086712	1	0.5	69
	chr1	22086713	0	0.5	147
	chr1	22086715	0	0.5	142
	chr1	22086716	0	0.5	135
	chr1	22086716	0	1.0	144
	chr1	22086718	1	1.0	72
	chr1	22086720	0	0.5	131
	chr1	22086720	0	0.5	137
	chr1	22086720	0	1.5	140
	chr1	22086723	1	0.5	56
	chr1	22086723	1	0.5	79
	chr1	22086723	1	0.5	83
	chr1	22086731	0	0.5	135
	chr1	22086731	0	0.5	90
	chr1	22086732	1	1.5	83
	chr1	22086744	1	1.0	76
	chr1	22086747	1	0.5	28
	chr1	22086749	1	3.0	28
	chr1	22086749	1	1.0	83
	chr1	22086750	1	8.0	83
	chr1	22086751	1	3.0	28
	chr1	22086751	1	5.0	83
	chr1	22086752	0	0.5	69
	chr1	22086752	0	0.5	114
	chr1	22086773	1	0.5	99
	chr1	22086785	1	0.5	106
	chr1	22086798	1	0.5	130
	chr1	22086809	1	0.5	141
	chr1	22086813	1	0.5	145
	chr1	22086814	1	0.5	146
	chr1	22086817	1	0.5	149
	chr1	22086820	1	1.0	94
	chr1	22086829	1	1.5	151
	chr1	22086831	1	0.5	151
	chr1	22086832	1	0.5	151
	chr1	22086849	1	0.5	135
	chr1	22086849	1	0.5	151
	chr1	22086850	1	2.0	131
	chr1	22086850	1	1.0	136
	chr1	22086854	1	0.5	135
	chr1	22086859	1	1.0	140
	chr1	22086859	1	0.5	144
	chr1	22086859	1	0.5	145
	chr1	22086859	1	0.5	151
	chr1	22086865	1	1.0	139
	chr1	22089958	0	1.0	140
	chr1	22089960	0	2.0	93
	chr1	22089965	0	0.5	140
	chr1	22089965	0	0.5	126
	chr1	22089993	0	0.5	93
	chr1	22089993	0	0.5	100
	chr1	22090087	1	0.5	134
	chr1	22090094	1	0.5	141
	chr1	22091434	0	1.0	125
	chr1	22091436	0	0.5	107
	chr1	22091438	0	0.5	125
	chr1	22091439	0	1.0	107
	chr1	22091439	0	3.5	125
	chr1	22091440	0	1.0	107
	chr1	22091440	0	1.0	125
	chr1	22091441	0	3.5	107
	chr1	22091443	0	2.5	107
	chr1	22091443	0	2.5	125
	chr1	22091444	0	1.5	107
	chr1	22091444	0	2.0	125
	chr1	22091446	0	0.5	107
	chr1	22091543	1	2.0	107
	chr1	22091544	1	1.5	107
	chr1	22091545	1	1.5	107
	chr1	22091546	1	1.0	107
	chr1	22091547	1	1.5	107
	chr1	22091548	1	0.5	107
	chr1	22091549	1	3.0	107
	chr1	22091550	1	3.0	107
	chr1	22091552	1	0.5	107
	chr1	22091558	1	2.0	125
	chr1	22091562	1	2.5	125
	chr1	22091563	1	4.0	125
	chr1	22091567	1	3.0	125
	chr1	22091568	1	3.0	125
	chr1	22593088	0	0.5	151
	chr1	22593170	0	0.5	151
	chr1	23069029	0	1.5	66
	chr1	23071182	0	1.0	21
	chr1	23071189	0	0.5	28
	chr1	23071191	0	0.5	29
	chr1	23071195	0	0.5	33
	chr1	23071198	1	0.5	22
	chr1	23071199	0	1.5	29
